Constantinople, Offensive, Poisoned, Betrayal, Size Increase, End Rounds, Given Rounds, Result, O_Casualty,T_Casualty
1,0 ,1,0,4,109,300,Ottoman WON,0.922296,0.933508
1,0 ,1,0,4,97,300,Ottoman WON,0.8991,0.924929
1,0 ,1,0,4,114,300,Tamerlane WON,0.895507,0.893279
1,0 ,1,0,4,121,300,Tamerlane WON,0.949703,0.907313
1,0 ,1,0,4,103,300,Ottoman WON,0.916079,0.930909
1,0 ,1,0,4,114,300,Tamerlane WON,0.907963,0.907576
1,0 ,1,0,5,90,300,Ottoman WON,0.769491,0.925293
1,0 ,1,0,5,97,300,Ottoman WON,0.868522,0.967684
1,0 ,1,0,5,102,300,Ottoman WON,0.847226,0.958781
1,0 ,1,0,5,96,300,Ottoman WON,0.82008,0.968774
1,0 ,1,0,5,96,300,Ottoman WON,0.804447,0.955879
1,0 ,1,0,5,94,300,Ottoman WON,0.815508,0.943926
1,0 ,1,0,5,98,300,Ottoman WON,0.843175,0.977535
1,0 ,1,0,5,94,300,Ottoman WON,0.876832,0.958633
1,0 ,1,0,5,98,300,Ottoman WON,0.831669,0.971172
1,0 ,1,0,5,89,300,Ottoman WON,0.787056,0.966768
1,0 ,1,0,5,95,300,Ottoman WON,0.82181,0.959152
1,0 ,1,0,5,97,300,Ottoman WON,0.887302,0.97771
1,0 ,1,0,5,100,300,Ottoman WON,0.867848,0.950034
1,0 ,1,0,5,88,300,Ottoman WON,0.826965,0.959973
1,0 ,1,0,5,100,300,Ottoman WON,0.841695,0.947495
1,0 ,1,0,5,89,300,Ottoman WON,0.804363,0.945825
1,0 ,1,0,5,99,300,Ottoman WON,0.848143,0.963178
1,0 ,1,0,5,94,300,Ottoman WON,0.848497,0.968168
1,0 ,1,0,5,96,300,Ottoman WON,0.811819,0.948498
1,0 ,1,0,5,94,300,Ottoman WON,0.806413,0.94763
1,1 ,1,0,0,123,300,Tamerlane WON,0.965539,0.718485
1,1 ,1,0,0,116,300,Tamerlane WON,0.912757,0.654788
1,1 ,1,0,0,118,300,Tamerlane WON,0.925764,0.686862
1,1 ,1,0,0,120,300,Tamerlane WON,0.92911,0.652296
1,1 ,1,0,0,128,300,Tamerlane WON,0.865965,0.713253
1,1 ,1,0,0,126,300,Tamerlane WON,0.895414,0.683677
1,1 ,1,0,0,123,300,Tamerlane WON,0.945915,0.717111
1,1 ,1,0,0,127,300,Tamerlane WON,0.972907,0.713138
1,1 ,1,0,0,117,300,Tamerlane WON,0.839799,0.637333
1,1 ,1,0,0,123,300,Tamerlane WON,0.960301,0.731333
1,1 ,1,0,0,113,300,Tamerlane WON,0.926203,0.738613
1,1 ,1,0,0,120,300,Tamerlane WON,0.972682,0.736195
1,1 ,1,0,0,122,300,Tamerlane WON,0.961479,0.751488
1,1 ,1,0,0,117,300,Tamerlane WON,0.933033,0.668539
1,1 ,1,0,0,117,300,Tamerlane WON,0.935238,0.68169
1,1 ,1,0,0,119,300,Tamerlane WON,0.903421,0.701253
1,1 ,1,0,0,121,300,Tamerlane WON,0.92901,0.697993
1,1 ,1,0,0,126,300,Tamerlane WON,0.930752,0.697374
1,1 ,1,0,0,122,300,Tamerlane WON,0.909486,0.675609
1,1 ,1,0,0,121,300,Tamerlane WON,0.962982,0.734768
1,1 ,1,0,1,125,300,Tamerlane WON,0.886726,0.799569
1,1 ,1,0,1,129,300,Tamerlane WON,0.881663,0.784364
1,1 ,1,0,1,128,300,Tamerlane WON,0.912767,0.78565
1,1 ,1,0,1,125,300,Tamerlane WON,0.935039,0.828653
1,1 ,1,0,1,124,300,Tamerlane WON,0.936583,0.810364
1,1 ,1,0,1,125,300,Tamerlane WON,0.906321,0.777663
1,1 ,1,0,1,132,300,Tamerlane WON,0.920281,0.789657
1,1 ,1,0,1,128,300,Tamerlane WON,0.954213,0.852741
1,1 ,1,0,1,126,300,Tamerlane WON,0.914332,0.791838
1,1 ,1,0,1,125,300,Tamerlane WON,0.908265,0.768088
1,1 ,1,0,1,125,300,Tamerlane WON,0.906753,0.75833
1,1 ,1,0,1,125,300,Tamerlane WON,0.915444,0.820761
1,1 ,1,0,1,129,300,Tamerlane WON,0.900113,0.827657
1,1 ,1,0,1,129,300,Tamerlane WON,0.945414,0.866727
1,1 ,1,0,1,129,300,Tamerlane WON,0.891422,0.82899
1,1 ,1,0,1,125,300,Tamerlane WON,0.947649,0.827852
1,1 ,1,0,1,131,300,Tamerlane WON,0.939714,0.832923
1,1 ,1,0,1,127,300,Tamerlane WON,0.90102,0.779125
1,1 ,1,0,1,121,300,Tamerlane WON,0.945209,0.741461
1,1 ,1,0,1,134,300,Tamerlane WON,0.941063,0.820391
1,1 ,1,0,2,144,300,Tamerlane WON,0.942229,0.919717
1,1 ,1,0,2,134,300,Tamerlane WON,0.902627,0.884626
1,1 ,1,0,2,119,300,Ottoman WON,0.942124,0.950539
1,1 ,1,0,2,132,300,Tamerlane WON,0.939327,0.894801
1,1 ,1,0,2,134,300,Tamerlane WON,0.909066,0.902007
1,1 ,1,0,2,132,300,Tamerlane WON,0.926126,0.862229
1,1 ,1,0,2,140,300,Tamerlane WON,0.9255,0.910498
1,1 ,1,0,2,137,300,Tamerlane WON,0.93559,0.897347
1,1 ,1,0,2,138,300,Tamerlane WON,0.943784,0.929562
1,1 ,1,0,2,134,300,Tamerlane WON,0.906619,0.872
1,1 ,1,0,2,139,300,Tamerlane WON,0.919194,0.880478
1,1 ,1,0,2,139,300,Tamerlane WON,0.929967,0.909811
1,1 ,1,0,2,135,300,Tamerlane WON,0.920142,0.870283
1,1 ,1,0,2,135,300,Tamerlane WON,0.908772,0.858747
1,1 ,1,0,2,140,300,Tamerlane WON,0.935619,0.936835
1,1 ,1,0,2,133,300,Tamerlane WON,0.903556,0.900896
1,1 ,1,0,2,138,300,Tamerlane WON,0.917582,0.920781
1,1 ,1,0,2,139,300,Tamerlane WON,0.91779,0.90169
1,1 ,1,0,2,141,300,Tamerlane WON,0.910915,0.907293
1,1 ,1,0,2,145,300,Tamerlane WON,0.934158,0.935973
1,1 ,1,0,3,110,300,Ottoman WON,0.917134,0.978761
1,1 ,1,0,3,110,300,Ottoman WON,0.909685,0.966182
1,1 ,1,0,3,115,300,Ottoman WON,0.937197,0.968418
1,1 ,1,0,3,108,300,Ottoman WON,0.911621,0.972303
1,1 ,1,0,3,107,300,Ottoman WON,0.908129,0.954013
1,1 ,1,0,3,99,300,Ottoman WON,0.815227,0.968034
1,1 ,1,0,3,101,300,Ottoman WON,0.834775,0.906498
1,1 ,1,0,3,108,300,Ottoman WON,0.898719,0.947535
1,1 ,1,0,3,106,300,Ottoman WON,0.930822,0.96664
1,1 ,1,0,3,105,300,Ottoman WON,0.884371,0.926714
1,1 ,1,0,3,96,300,Ottoman WON,0.769909,0.948222
1,1 ,1,0,3,103,300,Ottoman WON,0.861163,0.96938
1,1 ,1,0,3,103,300,Ottoman WON,0.88011,0.934182
1,1 ,1,0,3,107,300,Ottoman WON,0.889216,0.950148
1,1 ,1,0,3,109,300,Ottoman WON,0.828924,0.941845
1,1 ,1,0,3,102,300,Ottoman WON,0.860791,0.950923
1,1 ,1,0,3,105,300,Ottoman WON,0.924591,0.941246
1,1 ,1,0,3,104,300,Ottoman WON,0.868239,0.953246
1,1 ,1,0,3,105,300,Ottoman WON,0.838275,0.956774
1,1 ,1,0,3,103,300,Ottoman WON,0.908298,0.942027
1,1 ,1,0,4,95,300,Ottoman WON,0.774302,0.951394
1,1 ,1,0,4,99,300,Ottoman WON,0.80241,0.977333
1,1 ,1,0,4,98,300,Ottoman WON,0.814935,0.975266
1,1 ,1,0,4,98,300,Ottoman WON,0.758398,0.974983
1,1 ,1,0,4,100,300,Ottoman WON,0.796262,0.95571
1,1 ,1,0,4,95,300,Ottoman WON,0.811007,0.9793
1,1 ,1,0,4,99,300,Ottoman WON,0.80254,0.964175
1,1 ,1,0,4,95,300,Ottoman WON,0.787796,0.968189
1,1 ,1,0,4,96,300,Ottoman WON,0.770999,0.964209
1,1 ,1,0,4,97,300,Ottoman WON,0.719169,0.959037
1,1 ,1,0,4,96,300,Ottoman WON,0.771518,0.957879
1,1 ,1,0,4,96,300,Ottoman WON,0.738047,0.941778
1,1 ,1,0,4,92,300,Ottoman WON,0.738207,0.939764
1,1 ,1,0,4,100,300,Ottoman WON,0.790427,0.97996
1,1 ,1,0,4,93,300,Ottoman WON,0.753684,0.94734
1,1 ,1,0,4,95,300,Ottoman WON,0.75045,0.954997
1,1 ,1,0,4,96,300,Ottoman WON,0.795309,0.97002
1,1 ,1,0,4,95,300,Ottoman WON,0.734729,0.984431
1,1 ,1,0,4,92,300,Ottoman WON,0.775072,0.955704
1,1 ,1,0,4,100,300,Ottoman WON,0.828764,0.954263
1,1 ,1,0,5,91,300,Ottoman WON,0.692777,0.968983
1,1 ,1,0,5,97,300,Ottoman WON,0.747487,0.972808
1,1 ,1,0,5,94,300,Ottoman WON,0.731256,0.966249
1,1 ,1,0,5,92,300,Ottoman WON,0.740573,0.95437
1,1 ,1,0,5,97,300,Ottoman WON,0.747674,0.978498
1,1 ,1,0,5,94,300,Ottoman WON,0.692368,0.958364
1,1 ,1,0,5,89,300,Ottoman WON,0.669571,0.975333
1,1 ,1,0,5,94,300,Ottoman WON,0.713212,0.978949
1,1 ,1,0,5,90,300,Ottoman WON,0.682897,0.964593
1,1 ,1,0,5,93,300,Ottoman WON,0.72428,0.978848
1,1 ,1,0,5,94,300,Ottoman WON,0.67028,0.979892
1,1 ,1,0,5,96,300,Ottoman WON,0.78042,0.977407
1,1 ,1,0,5,94,300,Ottoman WON,0.719166,0.967515
1,1 ,1,0,5,91,300,Ottoman WON,0.706549,0.943448
1,1 ,1,0,5,93,300,Ottoman WON,0.744019,0.958189
1,1 ,1,0,5,88,300,Ottoman WON,0.655585,0.949394
1,1 ,1,0,5,93,300,Ottoman WON,0.739079,0.957953
1,1 ,1,0,5,94,300,Ottoman WON,0.727316,0.979219
1,1 ,1,0,5,95,300,Ottoman WON,0.72922,0.986566
1,1 ,1,0,5,91,300,Ottoman WON,0.683919,0.966485
1,2 ,1,0,0,97,300,Tamerlane WON,0.960602,0.598283
1,2 ,1,0,0,90,300,Tamerlane WON,0.944812,0.59431
1,2 ,1,0,0,95,300,Tamerlane WON,0.916692,0.594209
1,2 ,1,0,0,95,300,Tamerlane WON,0.959574,0.626835
1,2 ,1,0,0,93,300,Tamerlane WON,0.971316,0.621239
1,2 ,1,0,0,94,300,Tamerlane WON,0.923446,0.595919
1,2 ,1,0,0,92,300,Tamerlane WON,0.94807,0.585266
1,2 ,1,0,0,89,300,Tamerlane WON,0.943358,0.608054
1,2 ,1,0,0,95,300,Tamerlane WON,0.939198,0.620148
1,2 ,1,0,0,97,300,Tamerlane WON,0.916103,0.617731
1,2 ,1,0,0,98,300,Tamerlane WON,0.951779,0.643313
1,2 ,1,0,0,98,300,Tamerlane WON,0.955263,0.645973
1,2 ,1,0,0,93,300,Tamerlane WON,0.934787,0.640862
1,2 ,1,0,0,91,300,Tamerlane WON,0.94698,0.596411
1,2 ,1,0,0,97,300,Tamerlane WON,0.964173,0.622593
1,2 ,1,0,0,97,300,Tamerlane WON,0.96891,0.686976
1,2 ,1,0,0,90,300,Tamerlane WON,0.967155,0.669138
1,2 ,1,0,0,94,300,Tamerlane WON,0.907531,0.628229
1,2 ,1,0,0,95,300,Tamerlane WON,0.945476,0.599751
1,2 ,1,0,0,93,300,Tamerlane WON,0.931955,0.589347
1,2 ,1,0,1,96,300,Tamerlane WON,0.934629,0.748222
1,2 ,1,0,1,95,300,Tamerlane WON,0.892318,0.605495
1,2 ,1,0,1,100,300,Tamerlane WON,0.945404,0.711347
1,2 ,1,0,1,107,300,Tamerlane WON,0.962677,0.727461
1,2 ,1,0,1,98,300,Tamerlane WON,0.926467,0.730128
1,2 ,1,0,1,102,300,Tamerlane WON,0.958132,0.715455
1,2 ,1,0,1,98,300,Tamerlane WON,0.905987,0.75862
1,2 ,1,0,1,99,300,Tamerlane WON,0.924988,0.659717
1,2 ,1,0,1,98,300,Tamerlane WON,0.945814,0.739152
1,2 ,1,0,1,95,300,Tamerlane WON,0.88529,0.693663
1,2 ,1,0,1,99,300,Tamerlane WON,0.956718,0.718424
1,2 ,1,0,1,100,300,Tamerlane WON,0.876426,0.704633
1,2 ,1,0,1,100,300,Tamerlane WON,0.948416,0.71897
1,2 ,1,0,1,97,300,Tamerlane WON,0.911169,0.648795
1,2 ,1,0,1,100,300,Tamerlane WON,0.953727,0.684613
1,2 ,1,0,1,99,300,Tamerlane WON,0.92665,0.706949
1,2 ,1,0,1,98,300,Tamerlane WON,0.88841,0.65268
1,2 ,1,0,1,102,300,Tamerlane WON,0.929479,0.685785
1,2 ,1,0,1,107,300,Tamerlane WON,0.964254,0.736936
1,2 ,1,0,1,99,300,Tamerlane WON,0.939066,0.652007
1,2 ,1,0,2,99,300,Tamerlane WON,0.904798,0.816182
1,2 ,1,0,2,110,300,Tamerlane WON,0.939128,0.861253
1,2 ,1,0,2,107,300,Tamerlane WON,0.923319,0.789488
1,2 ,1,0,2,104,300,Tamerlane WON,0.922731,0.811616
1,2 ,1,0,2,102,300,Tamerlane WON,0.942817,0.767973
1,2 ,1,0,2,103,300,Tamerlane WON,0.92918,0.848027
1,2 ,1,0,2,103,300,Tamerlane WON,0.895789,0.807273
1,2 ,1,0,2,104,300,Tamerlane WON,0.897089,0.780249
1,2 ,1,0,2,100,300,Tamerlane WON,0.859706,0.808276
1,2 ,1,0,2,108,300,Tamerlane WON,0.923556,0.82163
1,2 ,1,0,2,110,300,Tamerlane WON,0.917658,0.830808
1,2 ,1,0,2,105,300,Tamerlane WON,0.899023,0.804774
1,2 ,1,0,2,105,300,Tamerlane WON,0.928649,0.818296
1,2 ,1,0,2,104,300,Tamerlane WON,0.921726,0.805111
1,2 ,1,0,2,105,300,Tamerlane WON,0.912376,0.835138
1,2 ,1,0,2,101,300,Tamerlane WON,0.91027,0.784613
1,2 ,1,0,2,109,300,Tamerlane WON,0.933751,0.77134
1,2 ,1,0,2,108,300,Tamerlane WON,0.938122,0.794781
1,2 ,1,0,2,98,300,Tamerlane WON,0.903793,0.777205
1,2 ,1,0,2,105,300,Tamerlane WON,0.943689,0.827966
1,2 ,1,0,3,118,300,Tamerlane WON,0.925504,0.879192
1,2 ,1,0,3,115,300,Tamerlane WON,0.930256,0.901886
1,2 ,1,0,3,109,300,Tamerlane WON,0.912509,0.913596
1,2 ,1,0,3,102,300,Ottoman WON,0.946565,0.942128
1,2 ,1,0,3,111,300,Tamerlane WON,0.920998,0.865125
1,2 ,1,0,3,116,300,Tamerlane WON,0.935083,0.903192
1,2 ,1,0,3,107,300,Tamerlane WON,0.933917,0.859131
1,2 ,1,0,3,114,300,Tamerlane WON,0.92186,0.875791
1,2 ,1,0,3,113,300,Tamerlane WON,0.917886,0.891623
1,2 ,1,0,3,114,300,Tamerlane WON,0.947732,0.910667
1,2 ,1,0,3,121,300,Tamerlane WON,0.931431,0.884424
1,2 ,1,0,3,110,300,Tamerlane WON,0.899776,0.893549
1,2 ,1,0,3,109,300,Tamerlane WON,0.914251,0.838653
1,2 ,1,0,3,108,300,Tamerlane WON,0.929123,0.872444
1,2 ,1,0,3,115,300,Tamerlane WON,0.907698,0.888875
1,2 ,1,0,3,111,300,Tamerlane WON,0.913067,0.901549
1,2 ,1,0,3,116,300,Tamerlane WON,0.949355,0.904936
1,2 ,1,0,3,102,300,Ottoman WON,0.922985,0.895145
1,2 ,1,0,3,109,300,Tamerlane WON,0.929165,0.893886
1,2 ,1,0,3,119,300,Tamerlane WON,0.925622,0.933899
1,2 ,1,0,4,93,300,Ottoman WON,0.87897,0.941051
1,2 ,1,0,4,100,300,Ottoman WON,0.914851,0.959266
1,2 ,1,0,4,99,300,Ottoman WON,0.902822,0.936936
1,2 ,1,0,4,120,300,Tamerlane WON,0.898924,0.919717
1,2 ,1,0,4,96,300,Ottoman WON,0.889016,0.952815
1,2 ,1,0,4,105,300,Ottoman WON,0.901243,0.972997
1,2 ,1,0,4,99,300,Ottoman WON,0.907246,0.953818
1,2 ,1,0,4,118,300,Tamerlane WON,0.926926,0.886067
1,2 ,1,0,4,112,300,Ottoman WON,0.910267,0.933428
1,2 ,1,0,4,103,300,Ottoman WON,0.908063,0.930256
1,2 ,1,0,4,97,300,Ottoman WON,0.929588,0.949468
1,2 ,1,0,4,118,300,Tamerlane WON,0.928658,0.920519
1,2 ,1,0,4,114,300,Ottoman WON,0.949268,0.922114
1,2 ,1,0,4,118,300,Tamerlane WON,0.894165,0.917407
1,2 ,1,0,4,98,300,Ottoman WON,0.926156,0.968902
1,2 ,1,0,4,93,300,Ottoman WON,0.854218,0.930532
1,2 ,1,0,4,124,300,Tamerlane WON,0.944348,0.972276
1,2 ,1,0,4,117,300,Tamerlane WON,0.921602,0.907354
1,2 ,1,0,4,121,300,Tamerlane WON,0.921327,0.940646
1,2 ,1,0,4,102,300,Ottoman WON,0.856751,0.949347
1,2 ,1,0,5,95,300,Ottoman WON,0.8688,0.952734
1,2 ,1,0,5,104,300,Ottoman WON,0.882592,0.961987
1,2 ,1,0,5,87,300,Ottoman WON,0.846232,0.973118
1,2 ,1,0,5,90,300,Ottoman WON,0.828223,0.95538
1,2 ,1,0,5,92,300,Ottoman WON,0.872621,0.967333
1,2 ,1,0,5,96,300,Ottoman WON,0.828911,0.966808
1,2 ,1,0,5,89,300,Ottoman WON,0.845301,0.981131
1,2 ,1,0,5,90,300,Ottoman WON,0.809804,0.965347
1,2 ,1,0,5,86,300,Ottoman WON,0.799396,0.931185
1,2 ,1,0,5,97,300,Ottoman WON,0.864631,0.976855
1,2 ,1,0,5,103,300,Ottoman WON,0.918506,0.981441
1,2 ,1,0,5,88,300,Ottoman WON,0.814181,0.977636
1,2 ,1,0,5,94,300,Ottoman WON,0.819399,0.971387
1,2 ,1,0,5,88,300,Ottoman WON,0.745235,0.983421
1,2 ,1,0,5,104,300,Ottoman WON,0.929276,0.96004
1,2 ,1,0,5,95,300,Ottoman WON,0.864304,0.952101
1,2 ,1,0,5,90,300,Ottoman WON,0.835428,0.972027
1,2 ,1,0,5,88,300,Ottoman WON,0.808011,0.962862
1,2 ,1,0,5,91,300,Ottoman WON,0.85523,0.959886
1,2 ,1,0,5,89,300,Ottoman WON,0.849199,0.97171
0,0 ,0,1,0,89,300,Tamerlane WON,0.882444,0.584653
0,0 ,0,1,0,89,300,Tamerlane WON,0.887115,0.55986
0,0 ,0,1,0,97,300,Tamerlane WON,0.960179,0.618451
0,0 ,0,1,0,84,300,Tamerlane WON,0.915274,0.62371
0,0 ,0,1,0,91,300,Tamerlane WON,0.91143,0.605367
0,0 ,0,1,0,85,300,Tamerlane WON,0.87343,0.608153
0,0 ,0,1,0,85,300,Tamerlane WON,0.839285,0.54722
0,0 ,0,1,0,86,300,Tamerlane WON,0.855491,0.540893
0,0 ,0,1,0,86,300,Tamerlane WON,0.912097,0.640153
0,0 ,0,1,0,92,300,Tamerlane WON,0.90556,0.621912
0,0 ,0,1,0,81,300,Tamerlane WON,0.806048,0.592287
0,0 ,0,1,0,94,300,Tamerlane WON,0.907248,0.63518
0,0 ,0,1,0,88,300,Tamerlane WON,0.910119,0.588478
0,0 ,0,1,0,87,300,Tamerlane WON,0.912881,0.543758
0,0 ,0,1,0,90,300,Tamerlane WON,0.892071,0.628781
0,0 ,0,1,0,91,300,Tamerlane WON,0.894464,0.629421
0,0 ,0,1,0,87,300,Tamerlane WON,0.957012,0.644465
0,0 ,0,1,0,93,300,Tamerlane WON,0.917358,0.61029
0,0 ,0,1,0,86,300,Tamerlane WON,0.921321,0.596053
0,0 ,0,1,0,79,300,Tamerlane WON,0.753531,0.524805
0,0 ,0,1,1,90,300,Tamerlane WON,0.895918,0.671118
0,0 ,0,1,1,85,300,Tamerlane WON,0.837552,0.627727
0,0 ,0,1,1,87,300,Tamerlane WON,0.843365,0.64534
0,0 ,0,1,1,94,300,Tamerlane WON,0.918593,0.688964
0,0 ,0,1,1,88,300,Tamerlane WON,0.828339,0.641122
0,0 ,0,1,1,91,300,Tamerlane WON,0.904582,0.664224
0,0 ,0,1,1,88,300,Tamerlane WON,0.830885,0.661853
0,0 ,0,1,1,97,300,Tamerlane WON,0.938,0.713165
0,0 ,0,1,1,92,300,Tamerlane WON,0.919979,0.70165
0,0 ,0,1,1,93,300,Tamerlane WON,0.906297,0.686269
0,0 ,0,1,1,84,300,Tamerlane WON,0.774531,0.56072
0,0 ,0,1,1,90,300,Tamerlane WON,0.819771,0.65844
0,0 ,0,1,1,90,300,Tamerlane WON,0.876878,0.693353
0,0 ,0,1,1,89,300,Tamerlane WON,0.890677,0.658832
0,0 ,0,1,1,75,300,Tamerlane WON,0.704041,0.543771
0,0 ,0,1,1,92,300,Tamerlane WON,0.87101,0.654913
0,0 ,0,1,1,88,300,Tamerlane WON,0.869094,0.637273
0,0 ,0,1,1,101,300,Tamerlane WON,0.925438,0.74088
0,0 ,0,1,1,84,300,Tamerlane WON,0.734885,0.60378
0,0 ,0,1,1,86,300,Tamerlane WON,0.831854,0.625633
0,0 ,0,1,2,84,300,Tamerlane WON,0.749397,0.673987
0,0 ,0,1,2,91,300,Tamerlane WON,0.884213,0.81196
0,0 ,0,1,2,90,300,Tamerlane WON,0.82421,0.72402
0,0 ,0,1,2,82,300,Tamerlane WON,0.79564,0.642842
0,0 ,0,1,2,87,300,Tamerlane WON,0.786073,0.739327
0,0 ,0,1,2,100,300,Tamerlane WON,0.878198,0.760579
0,0 ,0,1,2,90,300,Tamerlane WON,0.856886,0.728773
0,0 ,0,1,2,93,300,Tamerlane WON,0.884612,0.794893
0,0 ,0,1,2,85,300,Tamerlane WON,0.735781,0.673398
0,0 ,0,1,2,94,300,Tamerlane WON,0.860817,0.781686
0,0 ,0,1,2,89,300,Tamerlane WON,0.79675,0.76264
0,0 ,0,1,2,102,300,Tamerlane WON,0.935234,0.782869
0,0 ,0,1,2,99,300,Tamerlane WON,0.905452,0.80008
0,0 ,0,1,2,95,300,Tamerlane WON,0.828018,0.71672
0,0 ,0,1,2,98,300,Tamerlane WON,0.865,0.773248
0,0 ,0,1,2,93,300,Tamerlane WON,0.857537,0.740158
0,0 ,0,1,2,97,300,Tamerlane WON,0.875234,0.773394
0,0 ,0,1,2,94,300,Tamerlane WON,0.866806,0.73866
0,0 ,0,1,2,97,300,Tamerlane WON,0.868667,0.775776
0,0 ,0,1,2,95,300,Tamerlane WON,0.870749,0.808807
0,0 ,0,1,3,95,300,Tamerlane WON,0.820821,0.81618
0,0 ,0,1,3,99,300,Tamerlane WON,0.81555,0.824399
0,0 ,0,1,3,96,300,Tamerlane WON,0.851626,0.820073
0,0 ,0,1,3,88,300,Tamerlane WON,0.77952,0.753893
0,0 ,0,1,3,96,300,Tamerlane WON,0.817821,0.845967
0,0 ,0,1,3,86,300,Tamerlane WON,0.784156,0.732785
0,0 ,0,1,3,108,300,Tamerlane WON,0.901737,0.877215
0,0 ,0,1,3,101,300,Tamerlane WON,0.887374,0.856533
0,0 ,0,1,3,91,300,Tamerlane WON,0.838992,0.819242
0,0 ,0,1,3,98,300,Tamerlane WON,0.83814,0.836733
0,0 ,0,1,3,98,300,Tamerlane WON,0.837042,0.788281
0,0 ,0,1,3,95,300,Tamerlane WON,0.803658,0.795908
0,0 ,0,1,3,98,300,Tamerlane WON,0.838016,0.834153
0,0 ,0,1,3,93,300,Tamerlane WON,0.820025,0.816804
0,0 ,0,1,3,100,300,Tamerlane WON,0.82735,0.869677
0,0 ,0,1,3,105,300,Tamerlane WON,0.899488,0.879193
0,0 ,0,1,3,88,300,Tamerlane WON,0.767952,0.739805
0,0 ,0,1,3,97,300,Tamerlane WON,0.815976,0.79376
0,0 ,0,1,3,94,300,Tamerlane WON,0.782576,0.783069
0,0 ,0,1,3,95,300,Tamerlane WON,0.85388,0.809939
0,0 ,0,1,4,104,300,Tamerlane WON,0.792592,0.82519
0,0 ,0,1,4,102,300,Tamerlane WON,0.795141,0.871677
0,0 ,0,1,4,99,300,Tamerlane WON,0.819,0.864099
0,0 ,0,1,4,107,300,Tamerlane WON,0.8378,0.884792
0,0 ,0,1,4,95,300,Tamerlane WON,0.796513,0.862273
0,0 ,0,1,4,88,300,Tamerlane WON,0.726491,0.74484
0,0 ,0,1,4,104,300,Tamerlane WON,0.869648,0.8739
0,0 ,0,1,4,93,300,Tamerlane WON,0.749963,0.816947
0,0 ,0,1,4,100,300,Tamerlane WON,0.812262,0.87598
0,0 ,0,1,4,93,300,Tamerlane WON,0.738168,0.786733
0,0 ,0,1,4,90,300,Tamerlane WON,0.739421,0.8097
0,0 ,0,1,4,109,300,Tamerlane WON,0.896659,0.949065
0,0 ,0,1,4,101,300,Tamerlane WON,0.819267,0.858913
0,0 ,0,1,4,98,300,Tamerlane WON,0.812319,0.852566
0,0 ,0,1,4,94,300,Tamerlane WON,0.76857,0.854389
0,0 ,0,1,4,93,300,Tamerlane WON,0.73979,0.864105
0,0 ,0,1,4,110,300,Tamerlane WON,0.879844,0.914132
0,0 ,0,1,4,101,300,Tamerlane WON,0.823406,0.896242
0,0 ,0,1,4,99,300,Tamerlane WON,0.8,0.840766
0,0 ,0,1,4,86,300,Tamerlane WON,0.710355,0.787192
0,0 ,0,1,5,104,300,Tamerlane WON,0.81634,0.924248
0,0 ,0,1,5,110,300,Tamerlane WON,0.781732,0.964861
0,0 ,0,1,5,107,300,Tamerlane WON,0.80958,0.938793
0,0 ,0,1,5,101,300,Tamerlane WON,0.805394,0.907122
0,0 ,0,1,5,96,300,Tamerlane WON,0.806256,0.898079
0,0 ,0,1,5,100,300,Tamerlane WON,0.79094,0.92366
0,0 ,0,1,5,104,300,Tamerlane WON,0.807374,0.907471
0,0 ,0,1,5,98,300,Tamerlane WON,0.790261,0.91167
0,0 ,0,1,5,103,300,Tamerlane WON,0.784271,0.931582
0,0 ,0,1,5,91,300,Tamerlane WON,0.69435,0.866882
0,0 ,0,1,5,109,300,Tamerlane WON,0.850932,0.946621
0,0 ,0,1,5,96,300,Tamerlane WON,0.815908,0.919158
0,0 ,0,1,5,107,300,Tamerlane WON,0.762444,0.970759
0,0 ,0,1,5,97,300,Tamerlane WON,0.747479,0.908936
0,0 ,0,1,5,138,300,Tamerlane WON,0.830456,0.981714
0,0 ,0,1,5,98,300,Tamerlane WON,0.789438,0.933673
0,0 ,0,1,5,100,300,Tamerlane WON,0.774027,0.91895
0,0 ,0,1,5,104,300,Tamerlane WON,0.770401,0.893974
0,0 ,0,1,5,106,300,Tamerlane WON,0.77441,0.968346
0,0 ,0,1,5,99,300,Tamerlane WON,0.751764,0.925459
0,1 ,0,1,0,110,300,Tamerlane WON,0.870061,0.68764
0,1 ,0,1,0,112,300,Tamerlane WON,0.90875,0.702438
0,1 ,0,1,0,84,300,Tamerlane WON,0.911417,0.721758
0,1 ,0,1,0,81,300,Tamerlane WON,0.850107,0.722997
0,1 ,0,1,0,116,300,Tamerlane WON,0.918606,0.684067
0,1 ,0,1,0,125,300,Tamerlane WON,0.932333,0.684606
0,1 ,0,1,0,98,300,Tamerlane WON,0.862131,0.633919
0,1 ,0,1,0,119,300,Tamerlane WON,0.855394,0.687793
0,1 ,0,1,0,116,300,Tamerlane WON,0.895055,0.724753
0,1 ,0,1,0,119,300,Tamerlane WON,0.923845,0.71965
0,1 ,0,1,0,115,300,Tamerlane WON,0.924473,0.6566
0,1 ,0,1,0,114,300,Tamerlane WON,0.921648,0.660627
0,1 ,0,1,0,120,300,Tamerlane WON,0.896303,0.722173
0,1 ,0,1,0,112,300,Tamerlane WON,0.867464,0.686438
0,1 ,0,1,0,123,300,Tamerlane WON,0.936512,0.714599
